,time [kyr],maxdiff,maxdiff_relief,diff_mean,diff_max_loc,maxdiff_perc
4918,49180.0,0.00749302260328,0.00749302260328,0.000500864086575,0.89866618646,0.00123468351386
4919,49190.0,0.00749609026138,0.00749609026138,0.000496838145523,0.889615098829,0.00122103142401
4920,49200.0,0.00749915097208,0.00749915097208,0.000492803017664,0.880658481926,0.00120751452092
4921,49210.0,0.00750220290729,0.00750220290729,0.000488759758582,0.871795278446,0.00119413194776
4922,49220.0,0.00750524416003,0.00750524416003,0.000484709375087,0.863024441887,0.001180882826
4923,49230.0,0.00750827274737,0.00750827274737,0.000495402516549,0.854344936601,0.00116776625738
4924,49240.0,0.00751128661636,0.00751128661636,0.000491090192213,0.845755737845,0.00115478132562
4925,49250.0,0.00751428364811,0.00751428364811,0.000486776250568,0.83725583181,0.00114192709817
4926,49260.0,0.00751726166118,0.00751726166118,0.000482461526872,0.828844215634,0.00112920262782
4927,49270.0,0.00752021841754,0.00752021841754,0.000478146826254,0.820519897411,0.00111660695418
4928,49280.0,0.00752315162617,0.00752315162617,0.000473854725669,0.812281896181,0.00110413910513
4929,49290.0,0.00752605894741,0.00752605894741,0.000469733548243,0.804129241917,0.00109179809817
4930,49300.0,0.00752893799609,0.00752893799609,0.000465612597395,0.7960609755,0.00107958294173
4931,49310.0,0.00753178634682,0.00753178634682,0.00046149258219,0.788076148683,0.0010674926363
4932,49320.0,0.00753460153851,0.00753460153851,0.000457374187931,0.780173824053,0.00105552617562
4933,49330.0,0.00753738107619,0.00753738107619,0.000453258077641,0.772353074983,0.00104368254774
4934,49340.0,0.00754012243647,0.00754012243647,0.000449144890354,0.764612985578,0.00103196073599
4935,49350.0,0.00754282307116,0.00754282307116,0.000445035245207,0.756952650616,0.00102035971995
4936,49360.0,0.00754548041004,0.00754548041004,0.00044092974008,0.749371175484,0.00100887847633
4937,49370.0,0.00754809186606,0.00754809186606,0.000436954510178,0.741867676112,0.000997515979803
4938,49380.0,0.00755065483781,0.00755065483781,0.000433018974149,0.734441278897,0.000986271203755
4939,49390.0,0.00755316671302,0.00755316671302,0.000408220994473,0.727091120629,0.00103321818276
4940,49400.0,0.00755562487234,0.00755562487234,0.000404911107466,0.719816348411,0.00102294496694
4941,49410.0,0.007558026693,0.007558026693,0.000401593467132,0.71261611958,0.00101274163919
4942,49420.0,0.00756036955136,0.00756036955136,0.000398268599611,0.705489601618,0.00100260841563
4943,49430.0,0.00756265082691,0.00756265082691,0.000394937037072,0.698435972066,0.000992545494232
4944,49440.0,0.00756486790488,0.00756486790488,0.000391599315662,0.691454418441,0.000982553054155
4945,49450.0,0.00756701817954,0.00756701817954,0.00038825597494,0.684544138135,0.000972631255301
4946,49460.0,0.00756909905704,0.00756909905704,0.000384907557532,0.677704338332,0.000962780237968
4947,49470.0,0.00757110795917,0.00757110795917,0.000381554606406,0.670934235912,0.00095300012264
4948,49480.0,0.00757304232525,0.00757304232525,0.000378868215194,0.666856654234,0.000943291009888
4949,49490.0,0.00757489961552,0.00757489961552,0.000376680784711,0.660609856867,0.000933652980375
4950,49500.0,0.00757667731318,0.00757667731318,0.00037446654494,0.654398266907,0.00092408609494
4951,49510.0,0.00757837292872,0.00757837292872,0.00037222635558,0.649473899366,0.000914590394773
4952,49520.0,0.00757998400013,0.00757998400013,0.000388180095911,0.852395142583,0.000934244383669
